,date,total_cases,new_cases,total_deaths,new_deaths,new_tests_smoothed,stringency_index,reproduction_rate,positive_rate,month,year,total_cases_shifted,active_cases_calc
26027,2020-01-27,1.0,1.0,0.0,0.0,129564.12535612535,5.56,1.1514588859416428,7.71812628785238e-06,January2020,2020,,
26028,2020-01-28,4.0,3.0,0.0,0.0,129564.12535612535,5.56,1.1514588859416428,2.315437886355714e-05,January2020,2020,,
26029,2020-01-29,4.0,0.0,0.0,0.0,129564.12535612535,5.56,1.1514588859416428,0.0,January2020,2020,,
26030,2020-01-30,4.0,0.0,0.0,0.0,129564.12535612535,5.56,1.1514588859416428,0.0,January2020,2020,,
26031,2020-01-31,5.0,1.0,0.0,0.0,129564.12535612535,5.56,1.1514588859416428,7.71812628785238e-06,January2020,2020,,
26032,2020-02-01,8.0,3.0,0.0,0.0,129564.12535612535,5.56,1.1514588859416428,2.315437886355714e-05,February2020,2020,,
26033,2020-02-02,10.0,2.0,0.0,0.0,129564.12535612535,5.56,1.1514588859416428,1.543625257570476e-05,February2020,2020,,
26034,2020-02-03,12.0,2.0,0.0,0.0,129564.12535612535,5.56,1.1514588859416428,1.543625257570476e-05,February2020,2020,,
26035,2020-02-04,12.0,0.0,0.0,0.0,129564.12535612535,5.56,1.1514588859416428,0.0,February2020,2020,,
26036,2020-02-05,12.0,0.0,0.0,0.0,129564.12535612535,5.56,1.1514588859416428,0.0,February2020,2020,,
26037,2020-02-06,12.0,0.0,0.0,0.0,129564.12535612535,5.56,1.1514588859416428,0.0,February2020,2020,,
26038,2020-02-07,13.0,1.0,0.0,0.0,129564.12535612535,5.56,1.1514588859416428,7.71812628785238e-06,February2020,2020,,
26039,2020-02-08,13.0,0.0,0.0,0.0,129564.12535612535,5.56,1.1514588859416428,0.0,February2020,2020,,
26040,2020-02-09,14.0,1.0,0.0,0.0,129564.12535612535,5.56,1.1514588859416428,7.71812628785238e-06,February2020,2020,,
26041,2020-02-10,14.0,0.0,0.0,0.0,129564.12535612535,5.56,1.1514588859416428,0.0,February2020,2020,1.0,13.0
26042,2020-02-11,16.0,2.0,0.0,0.0,129564.12535612535,5.56,1.1514588859416428,1.543625257570476e-05,February2020,2020,4.0,12.0
26043,2020-02-12,16.0,0.0,0.0,0.0,129564.12535612535,11.11,1.1514588859416428,0.0,February2020,2020,4.0,12.0
26044,2020-02-13,16.0,0.0,0.0,0.0,129564.12535612535,11.11,1.1514588859416428,0.0,February2020,2020,4.0,12.0
26045,2020-02-14,16.0,0.0,0.0,0.0,129564.12535612535,11.11,1.1514588859416428,0.0,February2020,2020,5.0,11.0
26046,2020-02-15,16.0,0.0,0.0,0.0,129564.12535612535,11.11,1.1514588859416428,0.0,February2020,2020,8.0,8.0
26047,2020-02-16,16.0,0.0,0.0,0.0,129564.12535612535,11.11,1.1514588859416428,0.0,February2020,2020,10.0,6.0
26048,2020-02-17,16.0,0.0,0.0,0.0,129564.12535612535,11.11,1.1514588859416428,0.0,February2020,2020,12.0,4.0
26049,2020-02-18,16.0,0.0,0.0,0.0,129564.12535612535,11.11,1.1514588859416428,0.0,February2020,2020,12.0,4.0
26050,2020-02-19,16.0,0.0,0.0,0.0,129564.12535612535,11.11,1.1514588859416428,0.0,February2020,2020,12.0,4.0
26051,2020-02-20,16.0,0.0,0.0,0.0,129564.12535612535,11.11,1.1514588859416428,0.0,February2020,2020,12.0,4.0
26052,2020-02-21,16.0,0.0,0.0,0.0,129564.12535612535,11.11,1.1514588859416428,0.0,February2020,2020,13.0,3.0
26053,2020-02-22,16.0,0.0,0.0,0.0,129564.12535612535,11.11,1.1514588859416428,0.0,February2020,2020,13.0,3.0
26054,2020-02-23,16.0,0.0,0.0,0.0,129564.12535612535,11.11,1.1514588859416428,0.0,February2020,2020,14.0,2.0
26055,2020-02-24,16.0,0.0,0.0,0.0,129564.12535612535,11.11,1.1514588859416428,0.0,February2020,2020,14.0,2.0
26056,2020-02-25,17.0,1.0,0.0,0.0,129564.12535612535,11.11,1.1514588859416428,7.71812628785238e-06,February2020,2020,16.0,1.0
26057,2020-02-26,27.0,10.0,0.0,0.0,129564.12535612535,16.67,1.1514588859416428,7.718126287852379e-05,February2020,2020,16.0,11.0
26058,2020-02-27,46.0,19.0,0.0,0.0,129564.12535612535,16.67,1.1514588859416428,0.00014664439946919522,February2020,2020,16.0,30.0
26059,2020-02-28,48.0,2.0,0.0,0.0,129564.12535612535,19.44,1.1514588859416428,1.543625257570476e-05,February2020,2020,16.0,32.0
26060,2020-02-29,79.0,31.0,0.0,0.0,129564.12535612535,25.0,1.1514588859416428,0.00023926191492342378,February2020,2020,16.0,63.0
26061,2020-03-01,130.0,51.0,0.0,0.0,129564.12535612535,25.0,1.1514588859416428,0.00039362444068047136,March2020,2020,16.0,114.0
26062,2020-03-02,159.0,29.0,0.0,0.0,129564.12535612535,25.0,2.89,0.000223825662347719,March2020,2020,16.0,143.0
26063,2020-03-03,196.0,37.0,0.0,0.0,129564.12535612535,25.0,2.92,0.00028557067265053804,March2020,2020,16.0,180.0
26064,2020-03-04,262.0,66.0,0.0,0.0,129564.12535612535,25.0,2.98,0.0005093963349982571,March2020,2020,16.0,246.0
26065,2020-03-05,482.0,220.0,0.0,0.0,129564.12535612535,25.0,3.04,0.0016979877833275235,March2020,2020,16.0,466.0
26066,2020-03-06,670.0,188.0,0.0,0.0,129564.12535612535,25.0,2.99,0.0014510077421162474,March2020,2020,16.0,654.0
26067,2020-03-07,799.0,129.0,0.0,0.0,129564.12535612535,25.0,2.93,0.000995638291132957,March2020,2020,16.0,783.0
26068,2020-03-08,1040.0,241.0,0.0,0.0,129564.12535612535,25.0,2.9,0.0018600684353724235,March2020,2020,16.0,1024.0
26069,2020-03-09,1176.0,136.0,2.0,2.0,129564.12535612535,28.7,2.87,0.0010496651751479237,March2020,2020,16.0,1160.0
26070,2020-03-10,1457.0,281.0,2.0,0.0,129564.12535612535,32.87,2.88,0.0021687934868865185,March2020,2020,17.0,1440.0
26071,2020-03-11,1908.0,451.0,3.0,1.0,129564.12535612535,32.87,2.89,0.003480874955821423,March2020,2020,27.0,1881.0
26072,2020-03-12,2078.0,170.0,3.0,0.0,129564.12535612535,32.87,2.9,0.0013120814689349045,March2020,2020,46.0,2032.0
26073,2020-03-13,3675.0,1597.0,7.0,4.0,129564.12535612535,32.87,2.95,0.012325847681700251,March2020,2020,48.0,3627.0
26074,2020-03-14,4585.0,910.0,9.0,2.0,129564.12535612535,32.87,2.86,0.0070234949219456656,March2020,2020,79.0,4506.0
26075,2020-03-15,5795.0,1210.0,11.0,2.0,129564.12535612535,32.87,2.78,0.00933893280830138,March2020,2020,130.0,5665.0
26076,2020-03-16,7272.0,1477.0,17.0,6.0,129564.12535612535,42.13,2.7,0.011399672527157964,March2020,2020,159.0,7113.0
26077,2020-03-17,9257.0,1985.0,24.0,7.0,129564.12535612535,42.13,2.63,0.015320480681386974,March2020,2020,196.0,9061.0
26078,2020-03-18,12327.0,3070.0,28.0,4.0,129564.12535612535,52.31,2.55,0.023694647703706804,March2020,2020,262.0,12065.0
26079,2020-03-19,15320.0,2993.0,44.0,16.0,129564.12535612535,55.09,2.45,0.02310035197954217,March2020,2020,482.0,14838.0
26080,2020-03-20,19848.0,4528.0,67.0,23.0,129564.12535612535,57.87,2.34,0.034947675831395575,March2020,2020,670.0,19178.0
26081,2020-03-21,22213.0,2365.0,84.0,17.0,129564.12535612535,68.06,2.22,0.01825336867077088,March2020,2020,799.0,21414.0
26082,2020-03-22,24873.0,2660.0,94.0,10.0,53505.0,76.85,2.12,0.049714050760662355,March2020,2020,1040.0,23833.0
26083,2020-03-23,29056.0,4183.0,123.0,29.0,53567.0,76.85,2.05,0.0780876642771804,March2020,2020,1176.0,27880.0
26084,2020-03-24,32986.0,3930.0,157.0,34.0,53630.0,76.85,1.97,0.07327851429210717,March2020,2020,1457.0,31529.0
26085,2020-03-25,37323.0,4337.0,206.0,49.0,53693.0,76.85,1.9,0.08077252579431594,March2020,2020,1908.0,35415.0
26086,2020-03-26,43938.0,6615.0,267.0,61.0,53755.0,76.85,1.83,0.12305603095468413,March2020,2020,2078.0,41860.0
26087,2020-03-27,50871.0,6933.0,342.0,75.0,53818.0,76.85,1.75,0.1288206767126851,March2020,2020,3675.0,47196.0
26088,2020-03-28,57695.0,6824.0,433.0,91.0,53880.0,76.85,1.67,0.12664946827267498,March2020,2020,4585.0,53110.0
26089,2020-03-29,62095.0,4400.0,533.0,100.0,53943.0,76.85,1.58,0.08156606851549755,March2020,2020,5795.0,56300.0
26090,2020-03-30,66885.0,4790.0,645.0,112.0,54760.0,76.85,1.5,0.08747101039060645,March2020,2020,7272.0,59613.0
26091,2020-03-31,71808.0,4923.0,775.0,130.0,55577.0,76.85,1.44,0.08857821440138185,March2020,2020,9257.0,62551.0
26092,2020-04-01,77872.0,6064.0,920.0,145.0,56395.0,76.85,1.38,0.1075253564082559,April2020,2020,12327.0,65545.0
26093,2020-04-02,84794.0,6922.0,1107.0,187.0,57212.0,76.85,1.32,0.1209864890846486,April2020,2020,15320.0,69474.0
26094,2020-04-03,91159.0,6365.0,1275.0,168.0,58029.0,76.85,1.26,0.10968464587282441,April2020,2020,19848.0,71311.0
26095,2020-04-04,96092.0,4933.0,1444.0,169.0,58846.0,76.85,1.19,0.08382755280643023,April2020,2020,22213.0,73879.0
26096,2020-04-05,100123.0,4031.0,1584.0,140.0,59664.0,76.85,1.14,0.06756054638397721,April2020,2020,24873.0,75250.0
26097,2020-04-06,103374.0,3251.0,1810.0,226.0,59023.0,76.85,1.09,0.0550792897804283,April2020,2020,29056.0,74318.0
26098,2020-04-07,107663.0,4289.0,2016.0,206.0,58382.0,76.85,1.05,0.07346316564753438,April2020,2020,32986.0,74677.0
26099,2020-04-08,113296.0,5633.0,2349.0,333.0,57741.0,76.85,1.02,0.09755463960375463,April2020,2020,37323.0,75973.0
26100,2020-04-09,118181.0,4885.0,2607.0,258.0,57100.0,76.85,0.98,0.08555016549622599,April2020,2020,43938.0,74243.0
26101,2020-04-10,122171.0,3990.0,2767.0,160.0,56459.0,76.85,0.93,0.07066950053134963,April2020,2020,50871.0,71300.0
26102,2020-04-11,124908.0,2737.0,2736.0,-31.0,55818.0,76.85,0.9,0.04903348322255863,April2020,2020,57695.0,67213.0
26103,2020-04-12,127854.0,2946.0,3022.0,286.0,55177.0,76.85,0.86,0.05339084417702707,April2020,2020,62095.0,65759.0
26104,2020-04-13,130072.0,2218.0,3194.0,172.0,54233.0,76.85,0.84,0.04089685437179629,April2020,2020,66885.0,63187.0
26105,2020-04-14,131359.0,1287.0,3294.0,100.0,53289.0,76.85,0.82,0.02415087258397448,April2020,2020,71808.0,59551.0
26106,2020-04-15,134753.0,3394.0,3804.0,510.0,52345.0,76.85,0.81,0.06483780995682574,April2020,2020,77872.0,56881.0
26107,2020-04-16,137698.0,2945.0,4052.0,248.0,51401.0,76.85,0.8,0.05729349052566048,April2020,2020,84794.0,52904.0
26108,2020-04-17,141397.0,3699.0,4352.0,300.0,50457.0,76.85,0.78,0.07330849419319038,April2020,2020,91159.0,50238.0
26109,2020-04-18,143342.0,1945.0,4459.0,107.0,49513.0,76.85,0.76,0.039281819283434986,April2020,2020,96092.0,47250.0
26110,2020-04-19,145184.0,1842.0,4586.0,127.0,48569.0,76.85,0.75,0.037924644842495366,April2020,2020,100123.0,45061.0
26111,2020-04-20,147065.0,1881.0,4862.0,276.0,49052.0,76.85,0.74,0.03834627851507553,April2020,2020,103374.0,43691.0
26112,2020-04-21,148291.0,1226.0,5033.0,171.0,49535.0,76.85,0.73,0.02474967700258398,April2020,2020,107663.0,40628.0
26113,2020-04-22,150648.0,2357.0,5279.0,246.0,50019.0,76.85,0.72,0.047121151539384246,April2020,2020,113296.0,37352.0
26114,2020-04-23,153129.0,2481.0,5575.0,296.0,50502.0,76.85,0.72,0.049125794507256994,April2020,2020,118181.0,34948.0
26115,2020-04-24,154999.0,1870.0,5760.0,185.0,50985.0,76.85,0.71,0.036676734789942336,April2020,2020,122171.0,32828.0
26116,2020-04-25,156513.0,1514.0,5877.0,117.0,51468.0,76.85,0.7,0.029415764829314732,April2020,2020,124908.0,31605.0
26117,2020-04-26,157770.0,1257.0,5976.0,99.0,51951.0,76.85,0.69,0.024195411148752694,April2020,2020,127854.0,29916.0
26118,2020-04-27,158758.0,988.0,6126.0,150.0,51219.0,76.85,0.68,0.019289340101522844,April2020,2020,130072.0,28686.0
26119,2020-04-28,159912.0,1154.0,6314.0,188.0,50488.0,76.85,0.68,0.022856463784190616,April2020,2020,131359.0,28553.0
26120,2020-04-29,161539.0,1627.0,6467.0,153.0,49756.0,76.85,0.68,0.03269891673533372,April2020,2020,134753.0,26786.0
26121,2020-04-30,163009.0,1470.0,6623.0,156.0,49024.0,76.85,0.68,0.02998470168281489,April2020,2020,137698.0,25311.0
26122,2020-05-01,164077.0,1068.0,6736.0,113.0,48292.0,76.85,0.67,0.0221150063156151,May2020,2020,141397.0,22680.0
26123,2020-05-02,164967.0,890.0,6812.0,76.0,47560.0,76.85,0.67,0.01871281091650722,May2020,2020,143342.0,21625.0
26124,2020-05-03,165664.0,697.0,6866.0,54.0,46828.0,75.46,0.67,0.01488393943923637,May2020,2020,145184.0,20480.0
26125,2020-05-04,166152.0,488.0,6993.0,127.0,48009.0,71.76,0.67,0.010164549052280775,May2020,2020,147065.0,19087.0
26126,2020-05-05,167007.0,855.0,6993.0,0.0,49189.0,71.76,0.69,0.017381581622280953,May2020,2020,148291.0,18716.0
26127,2020-05-06,168162.0,1155.0,7275.0,282.0,50370.0,66.2,0.7,0.022929860435568085,May2020,2020,150648.0,17514.0
26128,2020-05-07,169430.0,1268.0,7392.0,117.0,51550.0,64.35,0.71,0.024597001028108086,May2020,2020,153129.0,16301.0
26129,2020-05-08,170588.0,1158.0,7510.0,118.0,52730.0,64.35,0.71,0.021960516584172498,May2020,2020,154999.0,15589.0
26130,2020-05-09,171324.0,736.0,7549.0,39.0,53911.0,64.35,0.7,0.013651877133105802,May2020,2020,156513.0,14811.0
26131,2020-05-10,171879.0,555.0,7569.0,20.0,55091.0,64.35,0.7,0.010074057939446743,May2020,2020,157770.0,14109.0
26132,2020-05-11,172576.0,697.0,7661.0,92.0,56031.0,64.35,0.71,0.012439320388349514,May2020,2020,158758.0,13818.0
26133,2020-05-12,173171.0,595.0,7738.0,77.0,56970.0,64.35,0.71,0.010443910059503958,May2020,2020,159912.0,13259.0
26134,2020-05-13,174098.0,927.0,7861.0,123.0,57910.0,64.35,0.72,0.01600732157966535,May2020,2020,161539.0,12559.0
26135,2020-05-14,174478.0,380.0,7884.0,23.0,58850.0,64.35,0.72,0.006456984588197312,May2020,2020,163009.0,11469.0
26136,2020-05-15,175233.0,755.0,7897.0,13.0,59790.0,64.35,0.73,0.012627318492749746,May2020,2020,164077.0,11156.0
26137,2020-05-16,175752.0,519.0,7938.0,41.0,60729.0,61.57,0.74,0.008546023382183434,May2020,2020,164967.0,10785.0
26138,2020-05-17,176369.0,617.0,7962.0,24.0,61669.0,61.57,0.75,0.01000486460191341,May2020,2020,165664.0,10705.0
26139,2020-05-18,176551.0,182.0,8003.0,41.0,60134.0,61.57,0.75,0.003026523655109337,May2020,2020,166152.0,10399.0
26140,2020-05-19,177778.0,1227.0,8081.0,78.0,58600.0,59.72,0.78,0.020938209245576014,May2020,2020,167007.0,10771.0
26141,2020-05-20,178473.0,695.0,8144.0,63.0,57065.0,59.72,0.77,0.012178880594399467,May2020,2020,168162.0,10311.0
26142,2020-05-21,179021.0,548.0,8203.0,59.0,55531.0,59.72,0.77,0.009868184110062666,May2020,2020,169430.0,9591.0
26143,2020-05-22,179710.0,689.0,8228.0,25.0,53996.0,59.72,0.76,0.012759968146378503,May2020,2020,170588.0,9122.0
26144,2020-05-23,179986.0,276.0,8261.0,33.0,52462.0,59.72,0.76,0.00526085050416484,May2020,2020,171324.0,8662.0
26145,2020-05-24,180328.0,342.0,8283.0,22.0,50927.0,59.72,0.76,0.006715362865221489,May2020,2020,171879.0,8449.0
26146,2020-05-25,180600.0,272.0,8309.0,26.0,51980.0,59.72,0.76,0.00523268117196668,May2020,2020,172576.0,8024.0
26147,2020-05-26,181200.0,600.0,8372.0,63.0,53033.0,59.72,0.78,0.011313497001923295,May2020,2020,173171.0,8029.0
26148,2020-05-27,181524.0,324.0,8428.0,56.0,54086.0,59.72,0.78,0.005990348882356204,May2020,2020,174098.0,7426.0
26149,2020-05-28,182196.0,672.0,8470.0,42.0,55138.0,59.72,0.79,0.012187380982607592,May2020,2020,174478.0,7718.0
26150,2020-05-29,182922.0,726.0,8504.0,34.0,56191.0,59.72,0.79,0.01291998861047836,May2020,2020,175233.0,7689.0
26151,2020-05-30,183189.0,267.0,8530.0,26.0,57244.0,59.72,0.78,0.00466416280897895,May2020,2020,175752.0,7437.0
26152,2020-05-31,183410.0,221.0,8540.0,10.0,58297.0,59.72,0.78,0.0037908676112388077,May2020,2020,176369.0,7041.0
26153,2020-06-01,183594.0,184.0,8555.0,15.0,56955.0,59.72,0.78,0.0032305639440971977,June2020,2020,176551.0,7043.0
26154,2020-06-02,183879.0,285.0,8563.0,8.0,55613.0,59.72,0.8,0.005124608911425181,June2020,2020,177778.0,6101.0
26155,2020-06-03,184121.0,242.0,8602.0,39.0,54271.0,59.72,0.81,0.004459021226415095,June2020,2020,178473.0,5648.0
26156,2020-06-04,184472.0,351.0,8635.0,33.0,52930.0,59.72,0.84,0.00663127467835484,June2020,2020,179021.0,5451.0
26157,2020-06-05,184924.0,452.0,8658.0,23.0,51588.0,59.72,0.86,0.00876155769640815,June2020,2020,179710.0,5214.0
26158,2020-06-06,185450.0,526.0,8673.0,15.0,50246.0,59.72,0.88,0.01046828666388043,June2020,2020,179986.0,5464.0
26159,2020-06-07,185750.0,300.0,8685.0,12.0,48904.0,59.72,0.88,0.006134342091810653,June2020,2020,180328.0,5422.0
26160,2020-06-08,186109.0,359.0,8695.0,10.0,48611.0,59.72,0.89,0.007385007816999918,June2020,2020,180600.0,5509.0
26161,2020-06-09,186506.0,397.0,8736.0,41.0,48318.0,59.72,0.9,0.008216229640514083,June2020,2020,181200.0,5306.0
26162,2020-06-10,186522.0,16.0,8752.0,16.0,48026.0,59.72,0.9,0.0003331459387427905,June2020,2020,181524.0,4998.0
26163,2020-06-11,186691.0,169.0,8772.0,20.0,47733.0,59.72,0.93,0.0035404533456236645,June2020,2020,182196.0,4495.0
26164,2020-06-12,187226.0,535.0,8783.0,11.0,47440.0,59.72,0.96,0.011277165321135726,June2020,2020,182922.0,4304.0
26165,2020-06-13,187267.0,41.0,8793.0,10.0,47147.0,59.72,0.98,0.0008696021040128955,June2020,2020,183189.0,4078.0
26166,2020-06-14,187518.0,251.0,8801.0,8.0,46854.0,59.72,1.02,0.00535695229964785,June2020,2020,183410.0,4108.0
26167,2020-06-15,187682.0,164.0,8807.0,6.0,48015.0,59.72,1.07,0.0034155281572809063,June2020,2020,183594.0,4088.0
26168,2020-06-16,188252.0,570.0,8820.0,13.0,49175.0,59.72,1.12,0.01159102000976086,June2020,2020,183879.0,4373.0
