,date,total_cases,new_cases,total_deaths,new_deaths,new_tests_smoothed,stringency_index,reproduction_rate,positive_rate,month,year,total_cases_shifted,active_cases_calc
26308,2020-11-03,577131.0,7533.0,10717.0,48.0,236519.0,62.04,1.31,0.03184931506849315,November2020,2020,385591.0,191540.0
26309,2020-11-04,608611.0,31480.0,10949.0,232.0,235922.0,62.04,1.31,0.13343336597110075,November2020,2020,397922.0,210689.0
26310,2020-11-05,631172.0,22561.0,11110.0,161.0,235324.0,62.04,1.28,0.09587166684372676,November2020,2020,403874.0,227298.0
26311,2020-11-06,653992.0,22820.0,11240.0,130.0,234727.0,62.04,1.24,0.09721890869431853,November2020,2020,417350.0,236642.0
26312,2020-11-07,668114.0,14122.0,11306.0,66.0,234130.0,62.04,1.21,0.06031666033118212,November2020,2020,427808.0,240306.0
26313,2020-11-08,682624.0,14510.0,11372.0,66.0,233533.0,62.04,1.18,0.06213228052446325,November2020,2020,437698.0,244926.0
26314,2020-11-09,689146.0,6522.0,11408.0,36.0,230119.0,62.04,1.16,0.028341734747088475,November2020,2020,450258.0,238888.0
26315,2020-11-10,715693.0,26547.0,11781.0,373.0,226705.0,64.81,1.16,0.1170987975615996,November2020,2020,463419.0,252274.0
26316,2020-11-11,738094.0,22401.0,11994.0,213.0,223291.0,64.81,1.15,0.10032155204843882,November2020,2020,479621.0,258473.0
26317,2020-11-12,762832.0,24738.0,12216.0,222.0,219878.0,64.81,1.13,0.11250733357892295,November2020,2020,498354.0,264478.0
26318,2020-11-13,785093.0,22261.0,12404.0,188.0,216464.0,64.81,1.11,0.10283879611022567,November2020,2020,517736.0,267357.0
26319,2020-11-14,799733.0,14640.0,12511.0,107.0,213050.0,64.81,1.09,0.06871594125350268,November2020,2020,531790.0,267943.0
26320,2020-11-15,802946.0,3213.0,12573.0,62.0,209636.0,64.81,1.07,0.01532649293779247,November2020,2020,544346.0,258600.0
26321,2020-11-16,817526.0,14580.0,12833.0,260.0,208263.0,64.81,1.08,0.07000729842891715,November2020,2020,569598.0,247928.0
26322,2020-11-17,843757.0,26231.0,13138.0,305.0,206889.0,64.81,1.08,0.1267871815940838,November2020,2020,577131.0,266626.0
26323,2020-11-18,867484.0,23727.0,13390.0,252.0,205515.0,64.81,1.08,0.11545086513945386,November2020,2020,608611.0,258873.0
26324,2020-11-19,891525.0,24041.0,13662.0,272.0,204142.0,64.81,1.07,0.11776548791778313,November2020,2020,631172.0,260353.0
26325,2020-11-20,914118.0,22593.0,13918.0,256.0,202768.0,64.81,1.06,0.11142235746095311,November2020,2020,653992.0,260126.0
26326,2020-11-21,927990.0,13872.0,14061.0,143.0,201394.0,64.81,1.04,0.06887956503388863,November2020,2020,668114.0,259876.0
26327,2020-11-22,932367.0,4377.0,14159.0,98.0,200021.0,64.81,1.03,0.021882592914779373,November2020,2020,682624.0,249743.0
26328,2020-11-23,946822.0,14455.0,14460.0,301.0,199632.0,64.81,1.04,0.07240786843858481,November2020,2020,689146.0,257676.0
26329,2020-11-24,963192.0,16370.0,14832.0,372.0,199244.0,64.81,1.05,0.08216015458355291,November2020,2020,715693.0,247499.0
26330,2020-11-25,995879.0,32687.0,15210.0,378.0,198856.0,64.81,1.06,0.16437439969425266,November2020,2020,738094.0,257785.0
26331,2020-11-26,1017830.0,21951.0,15640.0,430.0,198467.0,64.81,1.05,0.11060221295120624,November2020,2020,762832.0,254998.0
26332,2020-11-27,1038649.0,20819.0,16011.0,371.0,198079.0,64.81,1.04,0.10510399838449111,November2020,2020,785093.0,253556.0
26333,2020-11-28,1052494.0,13845.0,16181.0,170.0,197691.0,64.81,1.03,0.07003318293102402,November2020,2020,799733.0,252761.0
26334,2020-11-29,1055691.0,3197.0,16306.0,125.0,197302.0,64.81,1.03,0.016203504254877016,November2020,2020,802946.0,252745.0
26335,2020-11-30,1069912.0,14221.0,16694.0,388.0,197602.0,67.59,1.04,0.07196753085732505,November2020,2020,817526.0,252386.0
26336,2020-12-01,1094678.0,24766.0,17177.0,483.0,197901.0,67.59,1.06,0.12514274742044043,December2020,2020,843757.0,250921.0
26337,2020-12-02,1117953.0,23275.0,17659.0,482.0,198201.0,67.59,1.07,0.11743070201107961,December2020,2020,867484.0,250469.0
26338,2020-12-03,1141544.0,23591.0,18097.0,438.0,198500.0,67.59,1.07,0.11884574888791492,December2020,2020,891525.0,250019.0
26339,2020-12-04,1157514.0,15970.0,18577.0,480.0,198800.0,67.59,1.07,0.08033158786927631,December2020,2020,914118.0,243396.0
26340,2020-12-05,1183640.0,26126.0,18839.0,262.0,199099.0,67.59,1.07,0.13122049221496734,December2020,2020,927990.0,255650.0
26341,2020-12-06,1194550.0,10910.0,18989.0,150.0,199399.0,67.59,1.07,0.05471414242728184,December2020,2020,932367.0,262183.0
26342,2020-12-07,1200006.0,5456.0,19434.0,445.0,201853.0,67.59,1.07,0.02702943711791691,December2020,2020,946822.0,253184.0
26343,2020-12-08,1229269.0,29263.0,20002.0,568.0,204307.0,67.59,1.1,0.14322982947314838,December2020,2020,963192.0,266077.0
26344,2020-12-09,1254358.0,25089.0,20460.0,458.0,206761.0,67.59,1.11,0.12134241301593136,December2020,2020,995879.0,258479.0
26345,2020-12-10,1287092.0,32734.0,21064.0,604.0,209215.0,67.59,1.11,0.15646030896298563,December2020,2020,1017830.0,269262.0
26346,2020-12-11,1314309.0,27217.0,21567.0,503.0,211669.0,67.59,1.1,0.12858222705154249,December2020,2020,1038649.0,275660.0
26347,2020-12-12,1336101.0,21792.0,21900.0,333.0,214123.0,67.59,1.09,0.10177280454316191,December2020,2020,1052494.0,283607.0
26348,2020-12-13,1350810.0,14709.0,22106.0,206.0,216577.0,67.59,1.08,0.06791548541403097,December2020,2020,1055691.0,295119.0
26349,2020-12-14,1357261.0,6451.0,22634.0,528.0,219760.0,67.59,1.07,0.02935461706126201,December2020,2020,1069912.0,287349.0
26350,2020-12-15,1391086.0,33825.0,23544.0,910.0,222944.0,67.59,1.09,0.1517190338424275,December2020,2020,1094678.0,296408.0
26351,2020-12-16,1423830.0,32744.0,24273.0,729.0,226128.0,82.41,1.09,0.14480230311017162,December2020,2020,1117953.0,305877.0
26352,2020-12-17,1454009.0,30179.0,25027.0,754.0,229311.0,82.41,1.08,0.13160671922969577,December2020,2020,1141544.0,312465.0
26353,2020-12-18,1486839.0,32830.0,25754.0,727.0,232495.0,82.41,1.06,0.14120673043837315,December2020,2020,1157514.0,329325.0
26354,2020-12-19,1508518.0,21679.0,26171.0,417.0,235678.0,82.41,1.04,0.09198528506994684,December2020,2020,1183640.0,324878.0
26355,2020-12-20,1514962.0,6444.0,26400.0,229.0,238862.0,82.41,1.02,0.026977807362379272,December2020,2020,1194550.0,320412.0
26356,2020-12-21,1534218.0,19256.0,27110.0,710.0,226991.0,82.41,1.02,0.08483118347783182,December2020,2020,1200006.0,334212.0
26357,2020-12-22,1570371.0,36153.0,28096.0,986.0,215121.0,82.41,1.02,0.16805812515688773,December2020,2020,1229269.0,341102.0
26358,2020-12-23,1604129.0,33758.0,28909.0,813.0,203250.0,82.41,1.0,0.166090203738235,December2020,2020,1254358.0,349771.0
26359,2020-12-24,1630596.0,26467.0,29330.0,421.0,191379.0,82.41,0.98,0.13829553767373812,December2020,2020,1287092.0,343504.0
26360,2020-12-25,1632736.0,2140.0,29580.0,250.0,179509.0,82.41,0.95,0.011921341429446827,December2020,2020,1314309.0,318427.0
26361,2020-12-26,1646240.0,13504.0,29946.0,366.0,167638.0,82.41,0.94,0.08055404768580103,December2020,2020,1336101.0,310139.0
26362,2020-12-27,1658639.0,12399.0,30297.0,351.0,155767.0,82.41,0.95,0.07959914745005392,December2020,2020,1350810.0,307829.0
26363,2020-12-28,1672643.0,14004.0,31145.0,848.0,150775.0,82.41,0.96,0.09287950336923648,December2020,2020,1357261.0,315382.0
26364,2020-12-29,1692109.0,19466.0,32267.0,1122.0,145782.0,82.41,0.97,0.13352722882640636,December2020,2020,1391086.0,301023.0
26365,2020-12-30,1741153.0,49044.0,33230.0,963.0,140789.0,82.41,0.99,0.348348604304283,December2020,2020,1423830.0,317323.0
26366,2020-12-31,1760520.0,19367.0,33791.0,561.0,135797.0,82.41,0.96,0.14261623882531407,December2020,2020,1454009.0,306511.0
26367,2021-01-01,1762637.0,2117.0,34145.0,354.0,130804.0,82.41,0.94,0.016184396620924277,January2021,2021,1486839.0,275798.0
26368,2021-01-02,1773540.0,10903.0,34480.0,335.0,125811.0,82.41,0.94,0.0866610498203669,January2021,2021,1508518.0,265022.0
26369,2021-01-03,1783896.0,10356.0,34791.0,311.0,120818.0,82.41,0.95,0.08571499515804633,January2021,2021,1514962.0,268934.0
26370,2021-01-04,1796216.0,12320.0,35748.0,957.0,128689.0,82.41,0.97,0.0957339342606263,January2021,2021,1534218.0,261998.0
26371,2021-01-05,1814565.0,18349.0,36757.0,1009.0,136560.0,85.19,0.99,0.1343648625888797,January2021,2021,1570371.0,244194.0
26372,2021-01-06,1841228.0,26663.0,37835.0,1078.0,144431.0,85.19,1.02,0.18460590450869613,January2021,2021,1604129.0,237099.0
26373,2021-01-07,1886561.0,45333.0,38987.0,1152.0,152302.0,85.19,1.03,0.2976500791185991,January2021,2021,1630596.0,255965.0
26374,2021-01-08,1905638.0,19077.0,40022.0,1035.0,160173.0,85.19,1.0,0.11910172687202666,January2021,2021,1632736.0,272902.0
26375,2021-01-09,1928462.0,22824.0,40597.0,575.0,168044.0,85.19,0.98,0.13582076229581364,January2021,2021,1646240.0,282222.0
26376,2021-01-10,1929410.0,948.0,40936.0,339.0,175915.0,83.33,0.95,0.005388935628368085,January2021,2021,1658639.0,270771.0
26377,2021-01-11,1941116.0,11706.0,41799.0,863.0,175020.0,83.33,0.95,0.066883402563121,January2021,2021,1672643.0,268473.0
26378,2021-01-12,1968326.0,27210.0,42889.0,1090.0,174126.0,83.33,0.95,0.1562652546704417,January2021,2021,1692109.0,276217.0
26379,2021-01-13,1993892.0,25566.0,44096.0,1207.0,173231.0,83.33,0.94,0.14758243280687172,January2021,2021,1741153.0,252739.0
26380,2021-01-14,2015235.0,21343.0,45207.0,1111.0,172336.0,83.33,0.92,0.12384456036718755,January2021,2021,1760520.0,254715.0
26381,2021-01-15,2023828.0,8593.0,45705.0,498.0,171441.0,83.33,0.9,0.050121907117275814,January2021,2021,1762637.0,261191.0
26382,2021-01-16,2038645.0,14817.0,46464.0,759.0,170547.0,83.33,0.89,0.08687876726786593,January2021,2021,1773540.0,265105.0
26383,2021-01-17,2050129.0,11484.0,46901.0,437.0,169652.0,83.33,0.88,0.06769111067885625,January2021,2021,1783896.0,266233.0
26384,2021-01-18,2059382.0,9253.0,47263.0,362.0,168073.0,83.33,0.88,0.05505313135880624,January2021,2021,1796216.0,263166.0
26385,2021-01-19,2071615.0,12233.0,48997.0,1734.0,166494.0,83.33,0.88,0.07347367788822487,January2021,2021,1814565.0,257050.0
26386,2021-01-20,2100618.0,29003.0,50010.0,1013.0,164915.0,83.33,0.89,0.17586528899560988,January2021,2021,1841228.0,259390.0
26387,2021-01-21,2108895.0,8277.0,50876.0,866.0,163336.0,83.33,0.87,0.050674372616124945,January2021,2021,1886561.0,222334.0
26388,2021-01-22,2125261.0,16366.0,51713.0,837.0,161757.0,83.33,0.87,0.10117583056170329,January2021,2021,1905638.0,219623.0
26389,2021-01-23,2137691.0,12430.0,51873.0,160.0,160178.0,83.33,0.85,0.07760068423451263,January2021,2021,1928462.0,209229.0
26390,2021-01-24,2147769.0,10078.0,52296.0,423.0,158599.0,83.33,0.84,0.06354350567465322,January2021,2021,1929410.0,218359.0
26391,2021-01-25,2154656.0,6887.0,53127.0,831.0,159371.0,83.33,0.84,0.04321336244760686,January2021,2021,1941116.0,213540.0
26392,2021-01-26,2164043.0,9387.0,53619.0,492.0,160143.0,83.33,0.85,0.05861599560395644,January2021,2021,1968326.0,195717.0
26393,2021-01-27,2179679.0,15636.0,54498.0,879.0,160915.0,83.33,0.86,0.09716870914017252,January2021,2021,1993892.0,185787.0
26394,2021-01-28,2194562.0,14883.0,55883.0,1385.0,161687.0,83.33,0.86,0.09204764732076592,January2021,2021,2015235.0,179327.0
26395,2021-01-29,2207393.0,12831.0,56286.0,403.0,162459.0,83.33,0.85,0.07897944109319217,January2021,2021,2023828.0,183565.0
26396,2021-01-30,2224911.0,17518.0,57105.0,819.0,163231.0,83.33,0.85,0.10731964320721427,January2021,2021,2038645.0,186266.0
26397,2021-01-31,2225659.0,748.0,57163.0,58.0,164003.0,83.33,0.83,0.004560864369161728,January2021,2021,2050129.0,175530.0
26398,2021-02-01,2232327.0,6668.0,58059.0,896.0,162970.0,83.33,0.83,0.04091525486129434,February2021,2021,2059382.0,172945.0
26399,2021-02-02,2240017.0,7690.0,58992.0,933.0,161937.0,83.33,0.83,0.04748730995813213,February2021,2021,2071615.0,168402.0
26400,2021-02-03,2252504.0,12487.0,59776.0,784.0,160905.0,83.33,0.84,0.0776043155631238,February2021,2021,2100618.0,151886.0
26401,2021-02-04,2265536.0,13032.0,60634.0,858.0,159872.0,83.33,0.85,0.08151470229494662,February2021,2021,2108895.0,156641.0
26402,2021-02-05,2276371.0,10835.0,61324.0,690.0,158839.0,83.33,0.84,0.06821329639889197,February2021,2021,2125261.0,151110.0
26403,2021-02-06,2285003.0,8632.0,61551.0,227.0,157807.0,83.33,0.84,0.054699381526918785,February2021,2021,2137691.0,147312.0
26404,2021-02-07,2291673.0,6670.0,61708.0,157.0,156774.0,83.33,0.83,0.04254504863658109,February2021,2021,2147769.0,143904.0
26405,2021-02-08,2296323.0,4650.0,62191.0,483.0,155945.0,83.33,0.83,0.02981801392789812,February2021,2021,2154656.0,141667.0
26406,2021-02-09,2302051.0,5728.0,63006.0,815.0,155115.0,83.33,0.84,0.03692720286753139,February2021,2021,2164043.0,138008.0
26407,2021-02-10,2311297.0,9246.0,63672.0,666.0,154285.0,83.33,0.85,0.059927666800617035,February2021,2021,2179679.0,131618.0
26408,2021-02-11,2321225.0,9928.0,64224.0,552.0,153456.0,83.33,0.87,0.06469564764070716,February2021,2021,2194562.0,126663.0
26409,2021-02-12,2330422.0,9197.0,64771.0,547.0,152626.0,83.33,0.87,0.060258014636990834,February2021,2021,2207393.0,123029.0
26410,2021-02-13,2336906.0,6484.0,64990.0,219.0,151796.0,83.33,0.87,0.04271494166551381,February2021,2021,2224911.0,111995.0
26411,2021-02-14,2341744.0,4838.0,65107.0,117.0,150967.0,83.33,0.88,0.03204652641619416,February2021,2021,2225659.0,116085.0
26412,2021-02-15,2346876.0,5132.0,65288.0,181.0,151822.0,83.33,0.89,0.033802520039783165,February2021,2021,2232327.0,114549.0
26413,2021-02-16,2352766.0,5890.0,65829.0,541.0,152677.0,83.33,0.91,0.03857792216298354,February2021,2021,2240017.0,112749.0
26414,2021-02-17,2362364.0,9598.0,66732.0,903.0,153532.0,83.33,0.93,0.06251424775129777,February2021,2021,2252504.0,109860.0
26415,2021-02-18,2372209.0,9845.0,67245.0,513.0,154387.0,83.33,0.95,0.06376790942301215,February2021,2021,2265536.0,106673.0
26416,2021-02-19,2381259.0,9050.0,67741.0,496.0,155242.0,83.33,0.95,0.05829570415413255,February2021,2021,2276371.0,104888.0
26417,2021-02-20,2388421.0,7162.0,67883.0,142.0,156097.0,83.33,0.95,0.0458814334584684,February2021,2021,2285003.0,103418.0
26418,2021-02-21,2394515.0,6094.0,67946.0,63.0,156952.0,83.33,0.96,0.038826909966677925,February2021,2021,2291673.0,102842.0
26419,2021-02-22,2399499.0,4984.0,68363.0,417.0,158415.0,81.48,0.97,0.03146146853853146,February2021,2021,2296323.0,103176.0
26420,2021-02-23,2405263.0,5764.0,68785.0,422.0,159877.0,81.48,0.99,0.036052490023643025,February2021,2021,2302051.0,103212.0
26421,2021-02-24,2416037.0,10774.0,69170.0,385.0,161340.0,81.48,1.01,0.06677781840945575,February2021,2021,2311297.0,104740.0
26422,2021-02-25,2427069.0,11032.0,69343.0,173.0,162803.0,81.48,1.02,0.06776246283875088,February2021,2021,2321225.0,105844.0
26423,2021-02-26,2436506.0,9437.0,69939.0,596.0,164265.0,81.48,1.02,0.05744950263596849,February2021,2021,2330422.0,106084.0
26424,2021-02-27,2444177.0,7671.0,70092.0,153.0,165728.0,81.48,1.02,0.04628640732762522,February2021,2021,2336906.0,107271.0
26425,2021-02-28,2450295.0,6118.0,70152.0,60.0,167191.0,81.48,1.02,0.0365926599358821,February2021,2021,2341744.0,108551.0
26426,2021-03-01,2455569.0,5274.0,70514.0,362.0,166507.0,77.78,1.03,0.03167415379441228,March2021,2021,2346876.0,108693.0
26427,2021-03-02,2462061.0,6492.0,70926.0,412.0,165823.0,77.78,1.05,0.03914994210729448,March2021,2021,2352766.0,109295.0
26428,2021-03-03,2472913.0,10852.0,71285.0,359.0,165139.0,77.78,1.07,0.06571393968753785,March2021,2021,2362364.0,110549.0
26429,2021-03-04,2484306.0,11393.0,71554.0,269.0,164455.0,77.78,1.08,0.06927688865106776,March2021,2021,2372209.0,112097.0
26430,2021-03-05,2493887.0,9581.0,71852.0,298.0,163771.0,77.78,1.08,0.05850206384485748,March2021,2021,2381259.0,112628.0
26431,2021-03-06,2502151.0,8264.0,71951.0,99.0,163087.0,77.78,1.08,0.050672029824389286,March2021,2021,2388421.0,113730.0
26432,2021-03-07,2508655.0,6504.0,71984.0,33.0,162404.0,77.78,1.09,0.04004802807795327,March2021,2021,2394515.0,114140.0
26433,2021-03-08,2513784.0,5129.0,72236.0,252.0,129564.12535612535,77.78,1.1,0.039586269730394856,March2021,2021,2399499.0,114285.0
26434,2021-03-09,2520618.0,6834.0,72534.0,298.0,129564.12535612535,77.78,1.12,0.05274567505118316,March2021,2021,2405263.0,115355.0
26435,2021-03-10,2541781.0,21163.0,72858.0,324.0,129564.12535612535,77.78,1.15,0.16333870662981992,March2021,2021,2416037.0,125744.0
26436,2021-03-11,2546526.0,4745.0,73120.0,262.0,129564.12535612535,77.78,1.14,0.03662250923585954,March2021,2021,2427069.0,119457.0
26437,2021-03-12,2559296.0,12770.0,73348.0,228.0,129564.12535612535,77.78,1.15,0.09856047269587488,March2021,2021,2436506.0,122790.0
26438,2021-03-13,2569864.0,10568.0,73369.0,21.0,129564.12535612535,77.78,1.15,0.08156515861002395,March2021,2021,2444177.0,125687.0
26439,2021-03-14,2578842.0,8978.0,73463.0,94.0,129564.12535612535,60.47347087378666,1.1514588859416428,0.06929333781233867,March2021,2021,2450295.0,128547.0
